0.8551974296569824,False,15,9.921875,1947.0
0.8603260517120361,True,15,351.828125,1939.0
0.8620688915252686,False,15,353.1875,1921.5
0.8638052940368652,False,15,354.59375,1924.5
0.8638052940368652,False,15,355.9375,1914.5
0.8655476570129395,False,15,357.265625,1916.0
0.8672866821289062,False,15,358.65625,1914.5
0.8690252304077148,False,15,0.046875,1913.75
0.8715388774871826,False,15,2.703125,1928.5
0.8720476627349854,False,15,4.109375,1926.25
0.8768942356109619,False,15,9.53125,1956.0
0.8786346912384033,False,15,10.875,1970.5
0.8803751468658447,False,15,12.265625,1975.0
0.8803751468658447,False,15,13.609375,1993.75
0.8821165561676025,False,15,14.9375,2007.0
0.8838562965393066,False,15,16.296875,2013.25
0.8848674297332764,False,15,17.65625,2030.75
0.8848674297332764,False,15,19.015625,2055.5
0.8866236209869385,False,15,20.375,2073.0
0.8866236209869385,False,15,21.734375,2093.25
0.8883609771728516,False,15,23.078125,2122.5
0.8883609771728516,False,15,24.4375,2146.25
0.8900988101959229,False,15,25.796875,2182.25
0.8900988101959229,False,15,27.140625,2202.5
0.8920295238494873,False,15,28.484375,2224.5
0.8933525085449219,False,15,29.828125,2265.25
0.8933525085449219,False,15,31.203125,2294.25
0.8950912952423096,False,15,32.53125,2336.25
0.8950912952423096,False,15,33.890625,2368.25
0.8968274593353271,False,15,35.296875,2415.5
0.8968274593353271,False,15,36.65625,2456.5
0.8985662460327148,False,15,38.0,2512.25
0.8985662460327148,False,15,39.34375,2570.0
0.9003050327301025,False,15,40.734375,2538.0
0.9003050327301025,False,15,42.125,2484.5
0.9003050327301025,False,15,43.484375,2422.5
0.9020450115203857,False,15,44.84375,2378.0
0.9652535915374756,False,15,317.515625,2513.5
0.9652535915374756,False,15,318.9375,2471.5
0.9809815883636475,False,15,323.09375,2339.25
0.9809815883636475,False,15,324.5,2303.0
0.9809815883636475,False,15,325.859375,2258.75
0.9809815883636475,False,15,327.25,2227.25
0.9809815883636475,False,15,328.640625,2190.5
0.9809815883636475,False,15,330.015625,2151.25
0.9809815883636475,False,15,331.359375,2123.0
0.9809815883636475,False,15,332.765625,2097.25
0.982738733291626,False,15,334.125,2066.0
0.982738733291626,False,15,335.484375,2046.75
0.982738733291626,False,15,336.890625,2017.25
0.982738733291626,False,15,338.265625,1999.25
0.982738733291626,False,15,339.625,1983.0
0.985248327255249,False,15,341.0,1953.25
0.9869990348815918,False,15,342.390625,1943.5
0.9887397289276123,False,15,343.75,1934.75
0.9887397289276123,False,15,345.140625,1919.0
0.9904789924621582,False,15,346.484375,1903.0
0.9922184944152832,False,15,347.875,1892.75
0.9939579963684082,False,15,349.25,1881.0
0.9939579963684082,False,15,350.609375,1875.75
0.9967060089111328,True,15,351.984375,1869.5
0.9967060089111328,False,15,353.359375,1864.25
0.9984564781188965,False,15,354.75,1862.5
0.9984564781188965,False,15,356.09375,1860.0
1.0001964569091797,False,15,357.4375,1855.25
1.0001964569091797,False,15,358.8125,1858.75
1.0001964569091797,False,15,0.171875,1859.75
1.0001964569091797,False,15,1.59375,1860.25
1.0001964569091797,False,15,2.9375,1864.25
1.0019361972808838,False,15,4.28125,1869.25
1.0019361972808838,False,15,5.703125,1872.0
1.0019361972808838,False,15,7.015625,1881.75
1.0019361972808838,False,15,8.390625,1884.75
1.0019361972808838,False,15,9.75,1895.5
1.0019361972808838,False,15,11.171875,1905.5
1.0019361972808838,False,15,12.515625,1911.0
1.0019361972808838,False,15,13.875,1927.25
1.003678321838379,False,15,15.203125,1943.25
1.003678321838379,False,15,16.59375,1957.0
1.003678321838379,False,15,17.9375,1975.5
1.003678321838379,False,15,19.296875,1995.25
1.003678321838379,False,15,20.671875,2015.0
1.003678321838379,False,15,22.03125,2028.5
1.003678321838379,False,15,23.390625,2055.5
1.003678321838379,False,15,24.734375,2079.75
1.003678321838379,False,15,26.09375,2105.0
1.0054161548614502,False,15,27.46875,2134.5
1.0054161548614502,False,15,28.8125,2172.75
1.0054161548614502,False,15,30.1875,2201.25
1.0054161548614502,False,15,31.53125,2231.0
1.0054161548614502,False,15,32.90625,2256.75
1.0082595348358154,False,15,34.25,2307.0
1.0088176727294922,False,15,35.65625,2346.75
1.0088176727294922,False,15,37.015625,2388.0
1.0088176727294922,False,15,38.375,2442.75
1.0088176727294922,False,15,39.75,2496.5
1.0088176727294922,False,15,41.109375,2500.0
1.0088176727294922,False,15,42.5,2454.75
1.0088176727294922,False,15,43.875,2402.75
1.1017301082611084,False,15,318.75,2538.75
1.1017301082611084,False,15,320.140625,2481.25
1.1017301082611084,False,15,322.921875,2380.25
