2023-08-24_02:42:55.80, -0.9439759346025698, -1.413827936805326, 4.0, 0.9439759346025698, 1.413827936805326, 0.0, -1.8879518692051396, -2.827655873610652, 1200.0, 0.0, 0.0, 1206.0, 1.8879518692051396, 2.827655873610652, 4.0, -2.8319278038077096, -4.2414838104159776, 1205.0, 2.8319278038077096, 4.2414838104159776, 3.0
2023-08-24_02:42:56.80, -0.9613469957441725, -1.4318471697042765, 4.0, 0.9266048734609671, 1.3958087039063753, 1201.0, -1.9053229303467423, -2.8456751065096024, 1200.0, -0.017371061141602695, -0.018019232898950577, 1206.0, 1.8705808080635369, 2.8096366407117013, 4.0, -2.8492988649493123, -4.259503043314928, 1204.0, 2.814556742666107, 4.223464577517027, 3.0
2023-08-24_02:42:57.80, -0.9629021783659868, -1.4485376409138622, 4.0, 0.9250496908391528, 1.3791182326967897, 1201.0, -1.9068781129685566, -2.862365577719188, 1200.0, -0.018926243763417006, -0.03470970410853624, 254.0, 1.8690256254417226, 2.7929461695021156, 4.0, -2.8508540475711266, -4.276193514524514, 1204.0, 2.8130015600442926, 4.206774106307441, 3.0
2023-08-24_02:42:58.80, -0.9598170906140171, -1.4440186854335548, 4.0, 0.9281347785911225, 1.383637188177097, 1200.0, -1.9037930252165869, -2.8578466222388808, 1200.0, -0.01584115601144731, -0.030190748628228903, 1206.0, 1.8721107131936923, 2.797465124982423, 4.0, -2.847768959819157, -4.2716745590442065, 1204.0, 2.8160866477962623, 4.211293061787749, 3.0
2023-08-24_02:42:59.80, -0.9638717473319434, -1.4642881217296304, 4.0, 0.9240801218731962, 1.3633677518810214, 1201.0, -1.9078476819345132, -2.8781160585349563, 1200.0, -0.019895812729373574, -0.050460184924304485, 1206.0, 1.868056056475766, 2.7771956886863474, 4.0, -2.851823616537083, -4.291943995340282, 1204.0, 2.812031991078336, 4.191023625491673, 3.0
2023-08-24_02:43:00.80, -0.9648601917617656, -1.479299049999106, 4.0, 0.923091677443374, 1.3483568236115457, 1201.0, -1.9088361263643354, -2.893126986804432, 1200.0, -0.02088425715919584, -0.06547111319378018, 1206.0, 1.8670676120459437, 2.7621847604168717, 4.0, -2.8528120609669054, -4.306954923609758, 1204.0, 2.8110435466485137, 4.176012697222197, 3.0
2023-08-24_02:43:01.80, -0.9691177858805917, -1.4916182967717828, 4.0, 0.9188340833245479, 1.336037576838869, 1200.0, -1.9130937204831615, -2.9054462335771087, 1200.0, -0.02514185127802193, -0.07779035996645689, 1206.0, 1.8628100179271176, 2.749865513644195, 4.0, -2.8570696550857315, -4.319274170382434, 1204.0, 2.8067859525296877, 4.163693450449521, 3.0
2023-08-24_02:43:02.80, -0.9695690950213633, -1.5097606607596459, 4.0, 0.9183827741837762, 1.317895212851006, 1201.0, -1.9135450296239331, -2.923588597564972, 1200.0, -0.02559316041879356, -0.09593272395431995, 1206.0, 1.862358708786346, 2.731723149656332, 3.0, -2.857520964226503, -4.3374165343702975, 1203.0, 2.806334643388916, 4.145551086461658, 3.0
2023-08-24_02:43:03.80, -0.9729446287567429, -1.514842057309586, 4.0, 0.9150072404483967, 1.3128138163010659, 1201.0, -1.9169205633593127, -2.928669994114912, 1200.0, -0.028968694154173136, -0.10101412050426006, 1206.0, 1.8589831750509664, 2.726641753106392, 3.0, -2.8608964979618827, -4.342497930920238, 1203.0, 2.8029591096535365, 4.1404696899117175, 3.0
2023-08-24_02:43:04.80, -0.9723285390830301, -1.5270368966157617, 4.0, 0.9156233301221095, 1.3006189769948902, 1200.0, -1.9163044736855999, -2.9408648334210876, 1200.0, -0.028352604480460286, -0.11320895981043577, 1206.0, 1.8595992647246793, 2.714446913800216, 4.0, -2.86028040828817, -4.354692770226413, 1204.0, 2.8035751993272493, 4.128274850605542, 3.0
2023-08-24_02:43:05.80, -0.969607646188017, -1.556013793859172, 4.0, 0.9183442230171226, 1.2716420797514798, 1201.0, -1.9135835807905868, -2.969841730664498, 1200.0, -0.025631711585447192, -0.14218585705384612, 1206.0, 1.8623201576196924, 2.6854700165568057, 4.0, -2.857559515393157, -4.383669667469824, 1204.0, 2.8062960922222624, 4.099297953362131, 3.0
2023-08-24_02:43:06.80, -0.9667649293153249, -1.5718519703368725, 4.0, 0.9211869398898147, 1.2558039032737793, 1201.0, -1.9107408639178947, -2.9856799071421984, 1200.0, -0.022788994712755084, -0.1580240335315466, 1206.0, 1.8651628744923845, 2.6696318400791053, 4.0, -2.8547167985204647, -4.399507843947524, 1204.0, 2.8091388090949545, 4.083459776884431, 3.0
2023-08-24_02:43:07.80, -0.9648561848628037, -1.592894226021606, 4.0, 0.9230956843423359, 1.234761647589046, 1201.0, -1.9088321194653735, -3.006722162826932, 1200.0, -0.02088025026023388, -0.17906628921627998, 1206.0, 1.8670716189449057, 2.648589584394372, 4.0, -2.8528080540679435, -4.4205500996322575, 1204.0, 2.8110475535474757, 4.062417521199698, 3.0
2023-08-24_02:43:08.80, -0.9680287834091745, -1.6059258134919288, 4.0, 0.919923085795965, 1.221730060118723, 1200.0, -1.9120047180117443, -3.0197537502972547, 1200.0, -0.024052848806604743, -0.19209787668660283, 1206.0, 1.8638990203985348, 2.635557996924049, 4.0, -2.8559806526143143, -4.43358168710258, 1204.0, 2.807874955001105, 4.049385933729375, 3.0
2023-08-24_02:43:09.80, -0.9785273455383889, -1.6245096518541755, 4.0, 0.9094245236667506, 1.2031462217564763, 1201.0, -1.9225032801409587, -3.0383375886595014, 1200.0, -0.03455141093581915, -0.21068171504884958, 1206.0, 1.8534004582693204, 2.6169741585618023, 4.0, -2.8664792147435287, -4.452165525464827, 1204.0, 2.7973763928718904, 4.030802095367128, 3.0
2023-08-24_02:43:10.80, -0.9803764145656191, -1.6356573670054855, 4.0, 0.9075754546395205, 1.1919985066051664, 1200.0, -1.9243523491681889, -3.0494853038108114, 1200.0, -0.03640047996304929, -0.22182943020015955, 1206.0, 1.8515513892420903, 2.6058264434104923, 4.0, -2.868328283770759, -4.463313240616137, 1204.0, 2.7955273238446603, 4.019654380215818, 3.0
2023-08-24_02:43:11.80, -0.9890400684273504, -1.6425388256902875, 4.0, 0.8989118007777892, 1.1851170479203643, 1200.0, -1.9330160030299202, -3.0563667624956135, 1200.0, -0.04506413382478058, -0.2287108888849616, 1206.0, 1.842887735380359, 2.5989449847256902, 4.0, -2.87699193763249, -4.470194699300939, 1204.0, 2.786863669982929, 4.012772921531016, 3.0
