2023-08-24_19:55:33.60, 34.885454671666665, -120.48319572166666, 184.47, 57.0, 60.0, 58.0, 61.0, 66.0, 74.0, 78.0
2023-08-24_19:55:34.60, 34.88545256166667, -120.48319571166667, 184.47, 58.0, 58.0, 69.0, 65.0, 65.0, 78.0, 76.0
2023-08-24_19:55:35.60, 34.885450408333334, -120.48319532333333, 184.47, 45.0, 59.0, 60.0, 69.0, 71.0, 82.0, 77.0
2023-08-24_19:55:36.60, 34.885448243333336, -120.48319536166667, 184.47, 52.0, 59.0, 64.0, 65.0, 61.0, 73.0, 82.0
2023-08-24_19:55:37.60, 34.885446218333335, -120.48319503166667, 184.47, 52.0, 59.0, 64.0, 65.0, 61.0, 73.0, 82.0
2023-08-24_19:55:38.60, 34.88544417833333, -120.48319507666666, 184.47, 51.0, 57.0, 61.0, 62.0, 61.0, 75.0, 83.0
2023-08-24_19:55:39.60, 34.88544203666667, -120.48319492833333, 184.47, 46.0, 62.0, 59.0, 64.0, 60.0, 74.0, 81.0
2023-08-24_19:55:40.60, 34.885439938333334, -120.48319478833334, 184.47, 52.0, 56.0, 58.0, 65.0, 62.0, 77.0, 80.0
2023-08-24_19:55:41.60, 34.885437765, -120.483194845, 184.47, 52.0, 52.0, 62.0, 70.0, 63.0, 77.0, 77.0
2023-08-24_19:55:42.60, 34.885435736666665, -120.48319455833334, 184.47, 48.0, 56.0, 63.0, 64.0, 68.0, 76.0, 80.0
2023-08-24_19:55:43.60, 34.88543360333333, -120.48319466666666, 184.47, 55.0, 60.0, 59.0, 68.0, 65.0, 72.0, 80.0
2023-08-24_19:55:44.60, 34.885431436666664, -120.48319438333333, 184.47, 56.0, 57.0, 57.0, 63.0, 66.0, 72.0, 77.0
2023-08-24_19:55:45.60, 34.88542926666667, -120.48319440833333, 184.47, 51.0, 56.0, 57.0, 72.0, 63.0, 75.0, 85.0
2023-08-24_19:55:46.60, 34.885427193333335, -120.48319418166666, 184.47, 53.0, 60.0, 61.0, 62.0, 61.0, 79.0, 84.0
2023-08-24_19:55:47.60, 34.88542502833333, -120.48319428333333, 184.47, 53.0, 60.0, 61.0, 62.0, 61.0, 79.0, 84.0
2023-08-24_19:55:48.60, 34.885423026666665, -120.48319423833334, 184.47, 53.0, 59.0, 60.0, 61.0, 65.0, 72.0, 83.0
2023-08-24_19:55:49.60, 34.88542092666667, -120.48319429333333, 184.47, 54.0, 62.0, 59.0, 60.0, 60.0, 75.0, 80.0
2023-08-24_19:55:50.60, 34.88541881333333, -120.48319427333334, 184.47, 52.0, 63.0, 63.0, 64.0, 65.0, 76.0, 80.0
2023-08-24_19:55:51.60, 34.885416713333335, -120.48319418666667, 184.47, 55.0, 64.0, 62.0, 65.0, 68.0, 71.0, 81.0
2023-08-24_19:55:52.60, 34.885414618333336, -120.48319431333333, 184.47, 54.0, 61.0, 66.0, 57.0, 65.0, 77.0, 80.0
2023-08-24_19:55:53.60, 34.88541254333333, -120.48319424333333, 184.47, 56.0, 68.0, 60.0, 62.0, 62.0, 69.0, 80.0
2023-08-24_19:55:54.60, 34.885410475, -120.48319430666666, 184.47, 61.0, 65.0, 62.0, 64.0, 63.0, 66.0, 78.0
2023-08-24_19:55:55.60, 34.885408395, -120.483194245, 184.47, 54.0, 62.0, 64.0, 65.0, 70.0, 68.0, 74.0
2023-08-24_19:55:56.60, 34.885406313333334, -120.48319410166667, 184.47, 62.0, 62.0, 66.0, 71.0, 67.0, 65.0, 76.0
2023-08-24_19:55:57.60, 34.885404111666666, -120.48319420166666, 184.47, 60.0, 63.0, 60.0, 69.0, 65.0, 70.0, 71.0
2023-08-24_19:55:58.60, 34.88540196333334, -120.48319398166667, 184.47, 60.0, 63.0, 60.0, 69.0, 65.0, 70.0, 71.0
2023-08-24_19:55:59.60, 34.88539985833334, -120.48319408833333, 184.47, 63.0, 64.0, 67.0, 66.0, 60.0, 70.0, 73.0
2023-08-24_19:56:00.60, 34.88539775833333, -120.48319383666667, 184.47, 57.0, 68.0, 65.0, 64.0, 62.0, 67.0, 76.0
2023-08-24_19:56:01.60, 34.88539568, -120.48319387666666, 184.47, 58.0, 64.0, 66.0, 66.0, 60.0, 68.0, 80.0
2023-08-24_19:56:02.60, 34.8853935, -120.48319376333333, 184.47, 53.0, 65.0, 67.0, 70.0, 67.0, 69.0, 74.0
2023-08-24_19:56:03.60, 34.88539148666667, -120.48319374166667, 184.47, 52.0, 60.0, 59.0, 68.0, 64.0, 71.0, 77.0
2023-08-24_19:56:04.60, 34.885389278333335, -120.48319392666667, 184.47, 56.0, 61.0, 66.0, 65.0, 64.0, 71.0, 77.0
2023-08-24_19:56:05.60, 34.88538728666666, -120.48319370666667, 184.47, 56.0, 62.0, 62.0, 67.0, 66.0, 69.0, 75.0
2023-08-24_19:56:06.60, 34.885385056666664, -120.48319391166666, 184.47, 58.0, 62.0, 62.0, 62.0, 61.0, 69.0, 78.0
