0.3491241931915283,34.907241856666666,-120.447971855,0
0.35782408714294434,34.90724186333333,-120.447971895,0
0.4438035488128662,34.90724187,-120.44797193833334,0
0.6359512805938721,34.907241855,-120.44797189,0
0.8311491012573242,34.90724183333333,-120.44797184833334,0
1.0348215103149414,34.90724185,-120.44797189833334,0
1.2310240268707275,34.907241873333334,-120.44797214333333,0
1.4328436851501465,34.90724189833333,-120.44797248833333,0
1.629955768585205,34.907241903333336,-120.44797320166667,0
1.836867332458496,34.90724192166667,-120.44797373,0
2.032106637954712,34.90724189833333,-120.44797424166667,0
2.2333695888519287,34.907241928333335,-120.44797534666667,270.16
2.4195754528045654,34.907241838333334,-120.44797622333333,270.16
2.6406359672546387,34.907241835,-120.44797705333333,270.16
2.8329005241394043,34.90724175,-120.44797831,264.28
3.031764030456543,34.907241795,-120.44797942,264.28
3.23355770111084,34.907241508333335,-120.44798027166667,264.28
3.4328010082244873,34.90724115166667,-120.44798131833333,246.44
3.6281440258026123,34.907240885,-120.447982245,246.44
3.8357584476470947,34.907240703333336,-120.44798298666667,246.44
4.030444383621216,34.907240255,-120.44798371333333,246.44
4.23391318321228,34.907239876666665,-120.44798422333334,246.44
4.434101819992065,34.90723933333334,-120.44798465166667,246.44
4.618219614028931,34.90723869833333,-120.44798558833334,229.66
4.836669683456421,34.907237915,-120.44798603833334,229.66
5.030286073684692,34.907237045,-120.44798676666667,214.38
5.222821950912476,34.90723606833333,-120.447987195,198.77
5.432145118713379,34.90723478666666,-120.44798794666667,203.41
5.635494709014893,34.907233573333336,-120.44798852666666,200.93
5.833843946456909,34.90723224,-120.447988975,195.75
6.020036220550537,34.907230936666664,-120.44798891833334,177.35
6.235082626342773,34.907229593333334,-120.44798929833334,192.37
6.437972068786621,34.907228233333335,-120.44798895,167.27
6.639979839324951,34.907226745,-120.44798853,167.79
6.819732904434204,34.907225205,-120.44798821833334,171.25
7.023359298706055,34.907223725,-120.44798771166667,165.46
7.230227708816528,34.907222088333334,-120.44798715166667,165.8
7.437644720077515,34.90722045333333,-120.44798663333333,165.72
7.63094162940979,34.907218805,-120.44798593166666,160.23
7.836820125579834,34.90721722166667,-120.447985325,162.12
8.019926309585571,34.90721561,-120.44798477666667,164.25
8.223475694656372,34.907213866666666,-120.447983905,158.33
8.44667100906372,34.907212215,-120.447983175,160.44
8.625706911087036,34.90721039666667,-120.44798256333333,164.95
8.818053960800171,34.90720862,-120.44798203,166.82
9.033617496490479,34.90720674666667,-120.44798149,167.55
9.247609853744507,34.907204935,-120.44798109833333,170.64
9.419081211090088,34.90720308,-120.44798057666667,167.85
