2023-08-24_02:56:46.80, 34.91124727, -120.44619346333333, 123.73, 4.0, 1201.0, 1200.0, 1206.0, 4.0, 1205.0, 3.0
2023-08-24_02:56:47.80, 34.911247341666666, -120.446193475, 123.73, 4.0, 1200.0, 1200.0, 1206.0, 4.0, 1204.0, 3.0
2023-08-24_02:56:48.80, 34.91124748833333, -120.44619343333333, 123.73, 4.0, 1201.0, 1200.0, 1206.0, 4.0, 1204.0, 3.0
2023-08-24_02:56:49.80, 34.91124775833333, -120.44619342666667, 123.73, 4.0, 1200.0, 1200.0, 1206.0, 4.0, 1204.0, 3.0
2023-08-24_02:56:50.80, 34.91124785666667, -120.44619346166667, 123.73, 4.0, 1200.0, 1200.0, 1206.0, 4.0, 1204.0, 3.0
2023-08-24_02:56:51.80, 34.91124792833333, -120.44619343666666, 123.73, 4.0, 1200.0, 1200.0, 1207.0, 4.0, 1204.0, 3.0
2023-08-24_02:56:52.80, 34.911248171666664, -120.44619346333333, 123.73, 4.0, 1200.0, 1200.0, 255.0, 4.0, 1204.0, 3.0
2023-08-24_02:56:53.80, 34.91124838166667, -120.44619354333334, 123.73, 4.0, 1201.0, 1200.0, 254.0, 4.0, 1204.0, 3.0
2023-08-24_02:56:54.80, 34.91124841, -120.44619355166667, 123.73, 4.0, 1201.0, 1200.0, 254.0, 4.0, 1204.0, 3.0
2023-08-24_02:56:55.80, 34.91124834, -120.44619360833333, 123.73, 4.0, 1201.0, 1200.0, 253.0, 4.0, 1205.0, 3.0
2023-08-24_02:56:56.80, 34.91124852, -120.44619360666667, 123.73, 4.0, 1201.0, 1200.0, 1207.0, 4.0, 1204.0, 3.0
2023-08-24_02:56:57.80, 34.91124848166667, -120.44619365666667, 123.73, 4.0, 1201.0, 1200.0, 1206.0, 4.0, 1204.0, 3.0
2023-08-24_02:56:58.80, 34.91124848333333, -120.44619376666667, 123.73, 4.0, 1201.0, 1200.0, 1206.0, 4.0, 1204.0, 3.0
2023-08-24_02:56:59.80, 34.91124835666667, -120.44619376, 123.73, 4.0, 1201.0, 1200.0, 255.0, 4.0, 1204.0, 3.0
2023-08-24_02:57:00.80, 34.911248405, -120.44619383333334, 123.73, 4.0, 1200.0, 1200.0, 255.0, 4.0, 1204.0, 3.0
2023-08-24_02:57:01.80, 34.91124839166667, -120.44619376, 123.73, 4.0, 1200.0, 1200.0, 1206.0, 4.0, 1204.0, 3.0
2023-08-24_02:57:02.80, 34.91124854833333, -120.44619372833333, 123.73, 4.0, 1200.0, 1200.0, 1206.0, 4.0, 1204.0, 3.0
2023-08-24_02:57:03.80, 34.911248818333334, -120.44619375833334, 123.73, 4.0, 1201.0, 1200.0, 1206.0, 4.0, 1204.0, 3.0
2023-08-24_02:57:04.80, 34.911248875, -120.44619365666667, 123.73, 4.0, 1200.0, 1200.0, 1206.0, 4.0, 1205.0, 3.0
2023-08-24_02:57:05.80, 34.91124897, -120.44619357333333, 123.73, 4.0, 1200.0, 1200.0, 1206.0, 4.0, 1205.0, 3.0
