2023-05-27_19:37:21.00, 0.0, 0.0, 108.0
2023-05-27_19:37:22.00, 0.0018911343067884445, -0.0023559080436825752, 108.0
2023-05-27_19:37:23.00, 0.012193564558401704, -0.011523156426846981, 107.0
2023-05-27_19:37:24.00, 0.03464915091171861, -0.024813986383378506, 107.0
2023-05-27_19:37:25.00, 0.023686064523644745, -0.019549290649592876, 108.0
2023-05-27_19:37:26.00, 0.02703160361852497, -0.01335656177252531, 106.0
2023-05-27_19:37:27.00, 0.019091884489171207, -0.0070879762060940266, 108.0
2023-05-27_19:37:28.00, -0.0002498786197975278, -0.00796218914911151, 108.0
2023-05-27_19:37:29.00, 0.0037870858795940876, -0.004896706435829401, 107.0
2023-05-27_19:37:30.00, 0.00018314213957637548, -0.007025823462754488, 108.0
2023-05-27_19:37:31.00, 0.015271798940375447, -0.018473512958735228, 109.0
2023-05-27_19:37:32.00, 0.005409061093814671, -0.01447524456307292, 107.0
2023-05-27_19:37:33.00, 0.015093476395122707, -0.01163257984444499, 108.0
2023-05-27_19:37:34.00, 0.011775000137276947, -0.013014193624258041, 108.0
2023-05-27_19:37:35.00, 0.008746815496124327, -0.013833190780133009, 108.0
2023-05-27_19:37:36.00, 0.006069717230275273, -0.01057269237935543, 109.0
2023-05-27_19:37:37.00, 0.001418439787812531, -0.013469173107296228, 108.0
2023-05-27_19:37:38.00, -0.002769782207906246, -0.004882609471678734, 108.0
2023-05-27_19:37:39.00, 0.0011148094199597836, -0.0018210969865322113, 108.0
2023-05-27_19:37:40.00, -0.0006239521317183971, 0.0005387831479310989, 109.0
2023-05-27_19:37:41.00, 0.00248616689350456, -0.0017853500321507454, 109.0
2023-05-27_19:37:42.00, 0.0023337940219789743, -0.0017893221229314804, 108.0
2023-05-27_19:37:43.00, 0.005504717119038105, -0.000596572645008564, 108.0
2023-05-27_19:37:44.00, 0.005318607552908361, 0.0006936877034604549, 108.0
2023-05-27_19:37:45.00, 0.004619395243935287, -0.001729743555188179, 108.0
2023-05-27_19:37:46.00, 0.0070091692032292485, 0.0001827077940106392, 107.0
2023-05-27_19:37:47.00, 0.004128537722863257, -0.00044742925092577934, 108.0
2023-05-27_19:37:48.00, 0.002275959705002606, 0.0004293587990105152, 108.0
2023-05-27_19:37:49.00, 0.0022904183715581894, -0.00012531131505966187, 109.0
2023-05-27_19:37:50.00, 0.0036250740522518754, -0.0045308987610042095, 108.0
2023-05-27_19:37:51.00, 0.0022247970337048173, -0.0034573045559227467, 109.0
2023-05-27_19:37:52.00, 0.0018622170900925994, -0.0012465673498809338, 109.0
2023-05-27_19:37:53.00, 0.0019374775001779199, 0.0017156456597149372, 107.0
2023-05-27_19:37:54.00, 0.003857526578940451, -0.0017496030777692795, 108.0
2023-05-27_19:37:55.00, 0.0017754656728357077, 0.002081453800201416, 109.0
2023-05-27_19:37:56.00, 0.0019181993557140231, 0.0024552056565880775, 108.0
2023-05-27_19:37:57.00, 0.0025836750864982605, 0.006172867026180029, 109.0
2023-05-27_19:37:58.00, 0.0019085603998973966, 0.0028249863535165787, 107.0
2023-05-27_19:37:59.00, 0.0023271223763003945, 0.00431602168828249, 108.0
2023-05-27_19:38:00.00, 0.0019181993557140231, 0.0024552056565880775, 107.0
2023-05-27_19:38:01.00, 0.0022982052760198712, 0.0054253628477454185, 108.0
2023-05-27_19:38:02.00, 0.003088988712988794, 0.00433588121086359, 109.0
2023-05-27_19:38:03.00, 0.003908691694959998, 0.0021370602771639824, 108.0
2023-05-27_19:38:04.00, 0.005737169762142003, 0.0021847235038876534, 107.0
2023-05-27_19:38:05.00, 0.007042905897833407, -0.0011115223169326782, 108.0
2023-05-27_19:38:06.00, 0.011603324674069881, -0.08832006668671966, 108.0
2023-05-27_19:38:07.00, 0.0681148535804823, -0.20895735546946526, 108.0
2023-05-27_19:38:08.00, 0.14368080417625606, -0.3995889415964484, 112.0
2023-05-27_19:38:09.00, 0.24487770826090127, -0.6317359902895987, 111.0
2023-05-27_19:38:10.00, 0.3288931407732889, -0.8598905289545655, 109.0
2023-05-27_19:38:11.00, 0.5105813187547028, -1.1206520148552954, 106.0
2023-05-27_19:38:12.00, 0.5010463104117662, -1.1292262729257345, 107.0
2023-05-27_19:38:13.00, 0.5196677329950035, -1.1241154740564525, 104.0
2023-05-27_19:38:14.00, 0.5174429354956374, -1.1206581695005298, 108.0
2023-05-27_19:38:15.00, 0.5219726102659479, -1.124795456416905, 106.0
2023-05-27_19:38:16.00, 0.5205289573641494, -1.1220578523352742, 107.0
2023-05-27_19:38:17.00, 0.5215058504836634, -1.1244375919923186, 109.0
2023-05-27_19:38:18.00, 0.5222869949648157, -1.125157292932272, 108.0
2023-05-27_19:38:19.00, 0.5225676451809704, -1.1242248970083892, 106.0
2023-05-27_19:38:20.00, 0.5211017469409853, -1.1264832983724773, 108.0
2023-05-27_19:38:21.00, 0.5183879443211481, -1.1276641329750419, 108.0
2023-05-27_19:38:22.00, 0.5166829215595499, -1.1265984843485057, 108.0
2023-05-27_19:38:23.00, 0.4720713341375813, -0.9769735629670322, 107.0
2023-05-27_19:38:24.00, 0.47763319371733814, -0.8101294185034931, 106.0
2023-05-27_19:38:25.00, 0.4727331737522036, -0.7332906080409884, 106.0
2023-05-27_19:38:26.00, 0.49309228698257357, -0.590112785808742, 108.0
2023-05-27_19:38:27.00, 0.4932513318490237, -0.5962141589261591, 110.0
2023-05-27_19:38:28.00, 0.4988813573727384, -0.6016178731806576, 110.0
2023-05-27_19:38:29.00, 0.49623317597433925, -0.5994667140766978, 111.0
2023-05-27_19:38:30.00, 0.4990240909392014, -0.6012441208586097, 110.0
2023-05-27_19:38:31.00, 0.4993336560437456, -0.601421067956835, 113.0
2023-05-27_19:38:32.00, 0.4988668985897675, -0.6010632026009262, 111.0
2023-05-27_19:38:33.00, 0.4979815745027736, -0.6021963749080896, 110.0
2023-05-27_19:38:34.00, 0.49780028441455215, -0.6010910063050687, 110.0
2023-05-27_19:38:35.00, 0.49785811896435916, -0.603309687692672, 110.0
2023-05-27_19:38:36.00, 0.49329136114101857, -0.6328462278470397, 111.0
2023-05-27_19:38:37.00, 0.49774800485465676, -0.6166336885653436, 111.0
2023-05-27_19:38:38.00, 0.5032197673572227, -0.4814295805990696, 111.0
2023-05-27_19:38:39.00, 0.5155234882840887, -0.3275458109565079, 110.0
2023-05-27_19:38:40.00, 0.5177572326501831, -0.16171349864453077, 111.0
2023-05-27_19:38:41.00, 0.530515106045641, -0.013553377706557512, 110.0
2023-05-27_19:38:42.00, 0.5079290550202131, 0.12757991254329681, 106.0
2023-05-27_19:38:43.00, 0.5178003577748314, 0.26363876601681113, 107.0
2023-05-27_19:38:44.00, 0.5421230228384957, 0.40099940448999405, 108.0
2023-05-27_19:38:45.00, 0.558304283185862, 0.5348175372928381, 108.0
2023-05-27_19:38:46.00, 0.5580659355036914, 0.6726480363868177, 109.0
2023-05-27_19:38:47.00, 0.5360797414323315, 0.8141669947654009, 110.0
2023-05-27_19:38:48.00, 0.5441351699410006, 0.9555439711548388, 108.0
2023-05-27_19:38:49.00, 0.5500484713120386, 1.079658645670861, 108.0
2023-05-27_19:38:50.00, 0.5372962405672297, 1.2179030077531934, 108.0
2023-05-27_19:38:51.00, 0.5363935335772112, 1.3636718653142452, 113.0
2023-05-27_19:38:52.00, 0.5394718078896403, 1.5088044325821102, 110.0
