733161.5144472035,3865730.1612017793,118.6507515107428
733161.5580107283,3865730.145609165,123.81629746407646
733161.600261867,3865730.1482821843,120.18179001025055
733161.6413880283,3865730.139372119,123.01908281901206
733161.6810068799,3865730.140708629,121.14457991667427
733161.7225274587,3865730.139372119,121.07421357673013
733161.7639364714,3865730.1387038645,121.17597188651212
733161.8436686228,3865730.1518462105,115.4535094186607
733161.8858497208,3865730.149841446,117.7490753735118
733162.0566596723,3865730.1774970656,114.25311071534418
733162.1013418115,3865730.19041666,111.47751696665841
733162.1466153393,3865730.194426189,113.83597808341551
733162.1941110345,3865730.211132562,110.27059807726255
733162.2411062921,3865730.222938398,109.63133298188575
733162.2884793929,3865730.228507189,112.72745362554144
733162.3399711304,3865730.2440998033,111.48834747898331
733162.3952185641,3865730.2661522147,107.74625060565074
733162.4500331606,3865730.281744829,107.75995834053504
733162.5075459363,3865730.299787711,107.24177962088254
733162.5698316672,3865730.325849652,103.52048248235906
733162.6330139237,3865730.3470110567,102.91432483368135
733162.7038646102,3865730.3790872917,98.01197872531964
733162.7700249419,3865730.3971301736,100.186881858932
733162.8479855022,3865730.418613851,102.34957711936124
733162.9297606474,3865730.454922367,97.83927771851745
733163.0106820703,3865730.480761556,99.10964120651852
733163.1002542261,3865730.51818383,95.78021039984435
733163.1899680123,3865730.546696039,97.50339236183322
733163.2962080758,3865730.588796097,94.97748933233731
733163.4013743834,3865730.6253273645,95.3289650436842
733163.5213772447,3865730.675000978,91.24408032595068
733163.6496954897,3865730.726456605,87.68216435850616
733163.7199738438,3865730.697944396,116.90741913297495
733163.7745149795,3865730.650275547,153.42625204806222
733163.8197099428,3865730.5950331427,192.03265735357297
733163.8798117491,3865730.5553833526,224.5360400237878
733159.7280668,3865730.6868281625,148.47885091942203
733159.8606109867,3865730.6494058883,143.99102332319762
733160.2138258145,3865730.5315702753,140.80663190849975
733160.3154394953,3865730.499271289,138.8095625110243
733160.4144199888,3865730.45984425,141.27251368554153
733160.5026387146,3865730.431777545,139.58311562950348
733160.5896538331,3865730.399033055,140.80543194323195
733160.6731530093,3865730.3640610487,144.0656951551348
733160.7460302,3865730.338890115,144.10818615436767
733160.8173281039,3865730.315946697,143.41985122354947
733160.8862467974,3865730.2881027428,146.08616034096462
733160.9474144297,3865730.2709508673,144.5645022116404
733161.012111923,3865730.2446661745,147.67492897776447
733161.0689868663,3865730.228628057,146.88313766012163
733161.122894202,3865730.2141492013,146.0627097874003
733161.1882200874,3865730.218196462,151.55483776914093
733161.2378432457,3865730.2095091483,149.0144316443102
733161.2850098696,3865730.201712841,146.73241539908884
733161.3338178557,3865730.1876794887,147.92702719536817
733161.3799104483,3865730.1734233843,149.98195024004406
733161.4251597185,3865730.1642905674,149.87880919054032
733161.4692782074,3865730.1538212406,151.03046043145252
733161.5110716983,3865730.1491434565,149.83935413119707
733161.5529062985,3865730.1435746658,149.55683753161054
733161.5940888777,3865730.138896881,149.32636735384892
733161.6349869771,3865730.13733762,147.98986837255188
733161.6743104722,3865730.1351101035,147.5393871940595
733161.7134935841,3865730.1308778226,148.5763526307336
733161.7531434757,3865730.1339963456,146.32639448716589
733161.7924443799,3865730.134887352,145.69496695083126
733161.8335906528,3865730.1353328554,145.79087743015657
733161.8727091749,3865730.138896881,144.76029148828002
733161.9121560901,3865730.143351914,143.7462381616608
733161.9540504153,3865730.1458021817,144.33651335920763
733161.9938046399,3865730.1544894953,142.0995984237287
733162.035173884,3865730.157162515,143.50018482645316
733162.0776801631,3865730.166740835,141.89058212606062
733162.1227835843,3865730.1756509,141.31401762658606
733162.1654432558,3865730.1805514363,143.04040659175712
733162.2116406421,3865730.1950302925,140.57688616234248
733162.2579991083,3865730.209286397,138.6586231758414
733162.3070859457,3865730.2215377362,138.54161015109844
733162.3572698083,3865730.238021357,136.73532389346337
733162.4099346923,3865730.255618736,135.06560502064542
733162.4648834877,3865730.273216115,134.1057297019854
733162.5188602526,3865730.285244703,136.32638199150733
733162.5796630147,3865730.3093018793,133.51142892392738
733162.6411382528,3865730.3309087874,132.4354880376635
733162.7060515343,3865730.353406702,131.75408901156743
733162.7761977782,3865730.3796913945,130.20468753478167
733162.8523126004,3865730.413772394,125.70789886770672
733162.9284210254,3865730.43916608,126.1802762946528
733163.0071126062,3865730.465673524,126.68978791943232
733163.0886159919,3865730.488616942,129.8340049751721
733163.187049149,3865730.53339002,124.26619818956954
733163.2875679139,3865730.5688075293,124.32994856520065
733163.3917382177,3865730.6055615484,124.35379190277274
733163.5110053867,3865730.6543441555,120.59499937219232
733163.6374856854,3865730.7022357564,118.6044451972266
733163.7313018392,3865730.705354279,134.84554000024184
733163.7916715279,3865730.665036234,168.3536735602985
733163.8458764519,3865730.618703895,203.6743900624342
733159.8037152681,3865730.739880782,123.45321016187916
733159.9416114124,3865730.6886479068,125.30401638539865
733160.1847837861,3865730.598656248,127.87332216188508
733160.2878909934,3865730.5656890064,125.95938093408756
733160.3789889883,3865730.5416318304,121.44110033107324
733160.4749441774,3865730.506214321,122.30624230684793
733160.6453599065,3865730.4411708447,125.29732598081443
733160.725330032,3865730.4088718584,127.89572837235653
733160.7987602911,3865730.383478172,128.1266215531989
733160.8654627802,3865730.3643215317,126.41394884532292
733160.9959614889,3865730.315984428,129.7790787749135
733161.0582906231,3865730.2925955066,132.00572997990093
733161.111088598,3865730.283908193,128.21386360593192
733161.166043013,3865730.268315579,128.14074142922175
733161.2164750462,3865730.258291756,126.15034594216388
733161.2694152842,3865730.235571089,130.92564826478258
733161.3190239158,3865730.224210756,130.5613860504768
733161.3661571859,3865730.213964181,130.3505251266796
733161.4120050147,3865730.2026038477,131.29929773384947
733161.456501334,3865730.1930255275,131.89829705318505
733161.500976881,3865730.1870112335,131.11537416631325
733161.5434737265,3865730.17698741,133.03093508560426
733161.5853544988,3865730.1736461357,132.0152075273336
733161.6269209515,3865730.169413855,131.95521359866166
733161.6684796842,3865730.166295332,131.81653907684438
733161.7093467264,3865730.161840299,132.87987587514158
733161.7488549065,3865730.163399561,131.38879997127935
733161.7897673473,3865730.1600582865,132.8667332993724
733161.8297325573,3865730.161840299,132.2279943324919
733161.8697756073,3865730.1625085543,132.63996772649512
733161.911095787,3865730.166295332,131.9846647269676
733161.95201844,3865730.17698741,128.27129018283517
733162.0361376707,3865730.1961440505,123.5055178330914
733162.0801798896,3865730.1981488154,125.8768347048242
733162.1234565894,3865730.2088408936,124.16873566964784
733162.1676711778,3865730.2197557236,122.8630766703028
733162.2151039565,3865730.229556795,122.91760062642243
733162.2606570673,3865730.238021357,123.89166685665987
733162.3109817281,3865730.2522774613,122.8303140756517
733162.3604346277,3865730.2660880624,122.2918443895486
733162.4168913818,3865730.2881404744,118.76297195094787
733162.4686135992,3865730.296605036,122.15542628791718
733162.5287728994,3865730.3271220094,115.39491876314639
733162.5878265003,3865730.340709859,117.9011735772466
733162.6529749774,3865730.3674400547,114.65274555997757
733162.7165113966,3865730.387933205,114.7908916138498
733162.788523873,3865730.4188956814,110.99289455541918
733162.862123465,3865730.4442893676,110.77008119552568
733162.9382375039,3865730.4710195633,110.48473681077587
733163.0254161163,3865730.5066598244,107.56538478537652
733163.1106405837,3865730.5373995495,107.10496708197957
733163.2007969174,3865730.567025516,108.30676912293802
733163.3120893757,3865730.6115758424,105.41550449466627
733163.4158116217,3865730.6485526133,105.23161684263539
733163.5344760343,3865730.6926574362,103.95499747811061
733163.6538213821,3865730.731861723,105.39856044436351
733163.736304708,3865730.720946893,127.22205853498951
733163.7824273375,3865730.6657044888,166.25665370575769
733163.8282586962,3865730.6073435615,206.61751229928018
733159.9162935981,3865730.7118627103,134.98492626754762
733160.0610051636,3865730.644368966,144.35577176695767
733160.2679856073,3865730.583335019,137.79395680673701
733160.3655515163,3865730.5534863006,135.21994733262238
733160.454471782,3865730.5272016083,132.37978441436462
733160.6305101522,3865730.456589341,137.27579347389508
733160.7098981257,3865730.4274088773,138.20246902505778
733160.7810060688,3865730.404688211,137.32260106612398
733160.8488864672,3865730.3853088194,135.42465957088916
733160.9211185809,3865730.3512278195,141.02390686148408
733160.9826132961,3865730.3300664145,141.7640150145553
733161.0413123022,3865730.31581031,139.54070148722315
733161.0973572781,3865730.297767428,140.12359261905635
733161.1515447762,3865730.2812838075,140.49810776750758
733161.2056950831,3865730.2630181736,142.1937014400943
733161.2555044083,3865730.2498758277,142.17450694528338
733161.3038134442,3865730.240965762,140.51904126936836
733161.3525732703,3865730.224036638,143.4428290122877
733161.4001509179,3865730.210448789,145.19095633385382
733161.4424111785,3865730.2077757693,142.25823758517367
733161.4873561215,3865730.195078926,144.70956875611978
733161.5286718571,3865730.190401142,143.78036629794997
733161.5713594102,3865730.185500606,143.32707681474676
733161.6120415257,3865730.1817138284,142.90689818292776
733161.6523435253,3865730.1779270507,142.9730228574556
733161.6925049049,3865730.1788180573,141.13054731848854
733161.732231731,3865730.177036044,141.14445338089092
733161.771807055,3865730.175922286,141.29707797415824
733161.8122143402,3865730.1743630245,142.16168451204294
733161.8519132191,3865730.1790408087,140.33136313430032
733161.8914222356,3865730.18327309,139.1956810628492
733162.0566039847,3865730.207553018,135.90683194323105
733162.0996649495,3865730.2189133507,133.63735342396706
733162.1421063311,3865730.22292288,135.55499439430537
733162.1886585323,3865730.2356197233,133.8135189142779
733162.2355794555,3865730.2492075725,132.08718233815785
733162.2841997154,3865730.2590086446,132.98138028007963
733162.3324201633,3865730.2739330037,131.5304830788814
733162.3846262273,3865730.290193873,130.3020339776814
733162.4397725014,3865730.3115780293,127.1562285273643
733162.4929925947,3865730.3229383626,129.43099543530047
733162.5519638584,3865730.3429860095,128.30320425407433
733162.6131570193,3865730.3686024467,124.84904571198456
733162.6780450827,3865730.3915458648,123.7706152548725
733162.7445749807,3865730.415157538,122.88920906405883
733162.8185397855,3865730.442555988,121.54092947741401
733162.8911494756,3865730.4703999422,119.90334341212042
733162.969255832,3865730.49601638,120.7079666365346
733163.0531894261,3865730.526533353,120.07077417277856
733163.1449541517,3865730.560391601,119.21066957238884
733163.2479934287,3865730.6024916596,116.04927297470078
733163.3516638853,3865730.640136685,115.49500582896371
733163.4609008966,3865730.6802319787,114.63294653695652
733163.574827488,3865730.716317743,116.81135712412515
733163.7016471948,3865730.7626500824,115.66715761993896
733163.745650091,3865730.705402913,155.52058097293684
733163.8106137909,3865730.6726584234,185.60488602255612
733163.8538628622,3865730.6129609863,226.01575303106677
733159.7187320666,3865730.798958598,124.63132582973753
733159.8718906039,3865730.735697135,130.35028464367224
733159.9947140692,3865730.6969383513,128.12897473659189
733160.2271297462,3865730.608951457,131.59170236663942
733160.3231958812,3865730.582889516,127.21629662918667
733160.4232897975,3865730.5441307323,129.09499335666817
733160.5105412373,3865730.517623288,126.74601444427549
733160.5938143184,3865730.4875518177,127.2383792439424
733160.7545393493,3865730.422953845,132.23621833080506
733160.8970990649,3865730.3706072117,134.74453719836094
733160.9575283112,3865730.355460101,132.3275364797039
733161.0180831345,3865730.332516683,134.4012094813188
733161.0779317634,3865730.31581031,133.54593774701118
733161.1329385409,3865730.2993266894,133.7046824995399
733161.1861605301,3865730.284625082,133.5430531087061
733161.2364241644,3865730.2710372326,133.59380449174705
733161.2838614936,3865730.2643546835,130.76310636378355
733161.3351720436,3865730.2449752917,134.53798690076212
733161.3812862164,3865730.2367334813,133.53403693772736
733161.4248617872,3865730.2269324097,134.0430564488396
733161.4698865672,3865730.2124535535,137.26132307902935
733161.5133425102,3865730.2068847627,136.46665975325834
733161.5571447362,3865730.197751946,137.96443525883228
733161.5976917563,3865730.190401142,139.2331928078287
733161.6391754216,3865730.1870598677,138.86150725748087
733161.6786316091,3865730.188619129,136.55098127894075
733161.7199923289,3865730.187282619,136.1443692746093
733161.7995915011,3865730.1852778546,136.52455138471873
733161.8381856516,3865730.1919604037,133.4997692963458
733162.0013986233,3865730.2666596984,129.47305774089546
733162.0436938156,3865730.2708919793,130.21568215171112
733162.0861663541,3865730.2786882864,129.5979842466155
733162.1320777116,3865730.295171907,125.23985101691892
733162.1763627777,3865730.298958685,127.7696300828336
733162.2237138611,3865730.3143285476,125.03293786047243
733162.2714522465,3865730.330143913,122.52418459306227
733162.3183812952,3865730.3352672006,125.93977673004508
733162.3699335885,3865730.348409547,126.14866529803783
733162.4246170679,3865730.367788939,123.88908577131679
733162.4800259302,3865730.3916233634,119.71396068764227
733162.5366106746,3865730.406102219,121.07881694940227
733162.5980307593,3865730.427486376,119.85317720703802
733162.6608490434,3865730.4495387874,118.80818764557819
733162.7273917831,3865730.471591199,118.69913757275845
733162.7999014488,3865730.501217166,115.7882525047354
733162.8746289008,3865730.531511388,113.13906678243006
733162.9453754871,3865730.5479950085,117.52171672596853
733163.0322212703,3865730.5811850014,115.92771813759998
733163.120792177,3865730.615266001,114.29395489655872
733163.2180093754,3865730.655584046,110.96488192857964
733163.3185530816,3865730.6885512876,112.39366033584167
733163.4308852362,3865730.7337698685,109.31677364519646
733163.5470370532,3865730.775869927,108.6390724526592
733163.6663491287,3865730.813960456,110.65884624882051
733163.7232520327,3865730.774533417,143.25024169732433
733163.7677317568,3865730.7175089996,182.8946398414398
733163.816366572,3865730.6656078696,220.18234492217107
733160.152854039,3865730.6849872614,133.59152221102124
733160.2602661172,3865730.6493470003,132.33607893123042
733160.3611335694,3865730.612815733,132.82104299723824
733160.4497315426,3865730.589649563,128.31575478960963
733160.5388805905,3865730.554454806,130.43328161385443
733160.622350662,3865730.5266108518,129.69304770455483
733160.7006823219,3865730.49631663,131.44036303579333
733160.7726144341,3865730.4753779764,129.43023738199383
733160.8449396369,3865730.447979526,131.11460531241198
733160.9133927716,3865730.4210265786,133.51147056090497
733161.0358033841,3865730.3780355137,135.7549284290791
733161.091890371,3865730.3648931677,133.69543368854534
733161.1490030505,3865730.3457365273,135.0596979643933
733161.1998497681,3865730.333262436,134.17420727246792
733161.2508544165,3865730.319229083,134.47088262524085
733161.2996138006,3865730.3045274755,135.8179239945398
